Unit_Price,Quantity,Discount,Total_Price,Customer_Type,Product,Category,Region,Cluster
3.17,56.00000000000001,0.1,159.77,B2B,Mango Juice,Juices,Nordrhein-Westfalen,1
1.42,10.0,0.0,14.200000000000001,B2C,Volvic Touch,Water,Mecklenburg-Vorpommern,0
0.47,13.0,0.0,6.11,B2C,Selters,Water,Berlin,0
2.14,47.0,0.1,90.51999999999998,B2B,Kölsch,Alcoholic Beverages,Niedersachsen,1
1.64,2.0,0.0,3.28,B2C,Granini Apple,Juices,Hessen,0
0.99,4.0,0.0,3.96,B2C,Mountain Dew,Soft Drinks,Hessen,0
1.01,3.0,0.0,3.03,B2C,Gerolsteiner,Water,Niedersachsen,0
0.55,6.0,0.0,3.3,B2C,Sprite,Soft Drinks,Berlin,0
1.86,11.0,0.0,20.46,B2C,Hohes C Orange,Juices,Brandenburg,0
0.89,15.0,0.0,13.35,B2C,San Pellegrino,Water,Baden-Württemberg,0
1.66,19.0,0.05,29.96,B2B,Granini Apple,Juices,Bayern,2
0.46,11.0,0.0,5.06,B2C,Selters,Water,Nordrhein-Westfalen,0
2.02,57.99999999999999,0.05,111.3,B2B,Beck's,Alcoholic Beverages,Brandenburg,1
2.45,11.0,0.0,26.95,B2C,Rauch Multivitamin,Juices,Sachsen-Anhalt,0
2.31,11.0,0.0,25.41,B2C,Rauch Multivitamin,Juices,Brandenburg,0
1.86,7.000000000000001,0.0,13.02,B2C,Hohes C Orange,Juices,Schleswig-Holstein,0
0.89,12.0,0.0,10.68,B2C,San Pellegrino,Water,Niedersachsen,0
0.46,10.0,0.0,4.6,B2C,Selters,Water,Schleswig-Holstein,0
0.55,3.0,0.0,1.65,B2C,Volvic,Water,Berlin,0
3.67,4.0,0.0,14.68,B2C,Cranberry Juice,Juices,Nordrhein-Westfalen,0
0.55,5.0,0.0,2.75,B2C,Volvic,Water,Berlin,0
0.46,4.0,0.0,1.84,B2C,Selters,Water,Sachsen,0
1.61,12.0,0.0,19.32,B2C,Vio Wasser,Water,Bremen,0
1.38,15.0,0.0,20.7,B2C,Volvic Touch,Water,Bremen,0
0.6099999999999999,4.0,0.0,2.44,B2C,Mezzo Mix,Soft Drinks,Rheinland-Pfalz,0
1.59,14.000000000000002,0.0,22.259999999999998,B2C,Krombacher,Alcoholic Beverages,Sachsen-Anhalt,0
4.879999999999999,6.0,0.0,29.28,B2C,Chardonnay,Alcoholic Beverages,Mecklenburg-Vorpommern,0
2.9,14.000000000000002,0.1,36.54,B2B,Cranberry Juice,Juices,Nordrhein-Westfalen,2
1.92,9.0,0.0,17.28,B2C,Erdinger Weißbier,Alcoholic Beverages,Hessen,0
2.19,12.0,0.0,26.28,B2C,Club Mate,Soft Drinks,Sachsen,0
3.43,4.0,0.0,13.72,B2C,Tomato Juice,Juices,Rheinland-Pfalz,0
1.24,8.0,0.0,9.92,B2C,Schwip Schwap,Soft Drinks,Baden-Württemberg,0
1.1100000000000003,28.999999999999996,0.1,28.97,B2B,Vio Wasser,Water,Saarland,2
0.93,14.000000000000002,0.0,13.02,B2C,Apollinaris,Water,Mecklenburg-Vorpommern,0
0.49,6.0,0.0,2.9399999999999995,B2C,Selters,Water,Baden-Württemberg,0
2.16,49.0,0.05,100.55,B2B,Mango Juice,Juices,Berlin,1
2.26,15.0,0.0,33.9,B2C,Club Mate,Soft Drinks,Brandenburg,0
0.57,16.0,0.05,8.66,B2B,Sprite,Soft Drinks,Brandenburg,2
1.94,14.000000000000002,0.0,27.16,B2C,Jever,Alcoholic Beverages,Rheinland-Pfalz,0
1.99,8.0,0.0,15.92,B2C,Fritz-Kola,Soft Drinks,Berlin,0
1.99,7.000000000000001,0.0,13.93,B2C,Jever,Alcoholic Beverages,Niedersachsen,0
4.53,24.0,0.05,103.28,B2B,Rotkäppchen Sekt,Alcoholic Beverages,Bayern,2
0.58,7.000000000000001,0.0,4.06,B2C,Volvic,Water,Nordrhein-Westfalen,0
1.86,6.0,0.0,11.16,B2C,Hohes C Orange,Juices,Rheinland-Pfalz,0
0.55,1.0,0.0,0.55,B2C,Sprite,Soft Drinks,Sachsen-Anhalt,0
3.67,7.000000000000001,0.0,25.69,B2C,Cranberry Juice,Juices,Niedersachsen,0
0.9600000000000001,59.0,0.05,53.81,B2B,Mezzo Mix,Soft Drinks,Niedersachsen,1
4.74,11.0,0.0,52.14,B2C,Chardonnay,Alcoholic Beverages,Bayern,0
1.71,2.0,0.0,3.42,B2C,Vio Wasser,Water,Brandenburg,0
3.0199999999999996,13.0,0.0,39.26,B2C,Passion Fruit Juice,Juices,Mecklenburg-Vorpommern,0
3.67,7.000000000000001,0.0,25.69,B2C,Cranberry Juice,Juices,Nordrhein-Westfalen,0
0.47,11.0,0.0,5.17,B2C,Selters,Water,Rheinland-Pfalz,0
2.3299999999999996,36.0,0.05,79.69,B2B,Erdinger Weißbier,Alcoholic Beverages,Baden-Württemberg,1
1.98,1.0,0.0,1.98,B2C,Erdinger Weißbier,Alcoholic Beverages,Niedersachsen,0
0.43,46.0,0.1,17.8,B2B,Gerolsteiner,Water,Brandenburg,1
1.54,47.0,0.1,65.14,B2B,Beck's,Alcoholic Beverages,Rheinland-Pfalz,1
3.56,2.0,0.0,7.12,B2C,Cranberry Juice,Juices,Niedersachsen,0
4.74,14.000000000000002,0.0,66.36,B2C,Chardonnay,Alcoholic Beverages,Baden-Württemberg,0
0.65,14.000000000000002,0.0,9.1,B2C,Vittel,Water,Berlin,0
1.1100000000000003,67.0,0.1,66.93,B2B,Volvic Touch,Water,Hessen,1
1.78,51.00000000000001,0.05,86.24,B2B,Red Bull,Soft Drinks,Schleswig-Holstein,1
0.52,3.0,0.05,1.48,B2B,Vittel,Water,Niedersachsen,2
0.49,13.0,0.0,6.37,B2C,Selters,Water,Saarland,0
1.75,4.0,0.0,7.0,B2C,Hohes C Orange,Juices,Niedersachsen,0
2.31,2.0,0.0,4.62,B2C,Rauch Multivitamin,Juices,Sachsen-Anhalt,0
0.58,10.0,0.0,5.8,B2C,Volvic,Water,Hamburg,0
0.58,4.0,0.0,2.32,B2C,Volvic,Water,Saarland,0
0.9100000000000001,3.0,0.0,2.73,B2C,San Pellegrino,Water,Hamburg,0
1.94,1.0,0.0,1.94,B2C,Jever,Alcoholic Beverages,Hessen,0
1.1,11.0,0.0,12.099999999999998,B2C,Coca-Cola,Soft Drinks,Bremen,0
1.14,23.0,0.05,24.91,B2B,Pepsi,Soft Drinks,Saarland,2
1.86,14.000000000000002,0.0,26.04,B2C,Hohes C Orange,Juices,Bayern,0
1.01,6.0,0.0,6.06,B2C,Gerolsteiner,Water,Mecklenburg-Vorpommern,0
0.55,4.0,0.0,2.2,B2C,Volvic,Water,Niedersachsen,0
2.21,11.0,0.0,24.31,B2C,Rockstar,Soft Drinks,Sachsen-Anhalt,0
1.86,1.0,0.0,1.86,B2C,Hohes C Orange,Juices,Hamburg,0
1.2900000000000003,13.0,0.05,15.93,B2B,Kölsch,Alcoholic Beverages,Bremen,2
2.13,15.0,0.0,31.950000000000003,B2C,Club Mate,Soft Drinks,Sachsen,0
0.58,35.0,0.1,18.27,B2B,Mezzo Mix,Soft Drinks,Schleswig-Holstein,1
3.19,35.0,0.05,106.07,B2B,Red Bull,Soft Drinks,Bayern,1
1.32,56.00000000000001,0.05,70.22,B2B,Evian,Water,Bayern,1
2.05,1.0,0.0,2.05,B2C,Fritz-Kola,Soft Drinks,Baden-Württemberg,0
0.86,1.0,0.0,0.86,B2C,San Pellegrino,Water,Baden-Württemberg,0
4.25,8.0,0.05,32.3,B2B,Chardonnay,Alcoholic Beverages,Rheinland-Pfalz,2
1.21,5.0,0.0,6.049999999999999,B2C,Coca-Cola,Soft Drinks,Bremen,0
1.53,7.000000000000001,0.0,10.71,B2C,Pepsi,Soft Drinks,Rheinland-Pfalz,0
2.31,22.0,0.05,48.28000000000001,B2B,Monster,Soft Drinks,Hamburg,2
1.0400000000000003,38.0,0.05,37.54,B2B,Pepsi,Soft Drinks,Hamburg,1
1.23,14.000000000000002,0.0,17.22,B2C,Evian,Water,Baden-Württemberg,0
0.7000000000000001,49.0,0.1,30.87,B2B,Volvic Touch,Water,Baden-Württemberg,1
0.58,7.000000000000001,0.0,4.06,B2C,Vittel,Water,Schleswig-Holstein,0
3.12,8.0,0.0,24.960000000000004,B2C,Mango Juice,Juices,Saarland,0
3.67,3.0,0.0,11.009999999999998,B2C,Cranberry Juice,Juices,Schleswig-Holstein,0
1.05,11.0,0.0,11.55,B2C,Warsteiner,Alcoholic Beverages,Sachsen-Anhalt,0
3.21,9.0,0.0,28.89,B2C,Mango Juice,Juices,Sachsen,0
4.32,12.0,0.0,51.84,B2C,Riesling,Alcoholic Beverages,Schleswig-Holstein,0
4.19,3.0,0.0,12.57,B2C,Riesling,Alcoholic Beverages,Rheinland-Pfalz,0
2.34,2.0,0.0,4.68,B2C,Rockstar,Soft Drinks,Bayern,0
1.0700000000000003,1.0,0.0,1.07,B2C,Gerolsteiner,Water,Bremen,0
3.56,15.0,0.0,53.4,B2C,Cranberry Juice,Juices,Rheinland-Pfalz,0
2.28,14.000000000000002,0.0,31.920000000000005,B2C,Red Bull,Soft Drinks,Schleswig-Holstein,0
3.31,6.0,0.0,19.86,B2C,Monster,Soft Drinks,Mecklenburg-Vorpommern,0
0.93,34.0,0.05,30.040000000000003,B2B,Beck's,Alcoholic Beverages,Berlin,1
0.6,65.0,0.05,37.05,B2B,Mountain Dew,Soft Drinks,Mecklenburg-Vorpommern,1
1.47,26.0,0.05,36.31,B2B,Hohes C Orange,Juices,Rheinland-Pfalz,2
0.9100000000000001,13.0,0.0,11.830000000000002,B2C,San Pellegrino,Water,Schleswig-Holstein,0
1.06,62.0,0.05,62.42999999999999,B2B,Vittel,Water,Sachsen-Anhalt,1
2.31,8.0,0.0,18.48,B2C,Rauch Multivitamin,Juices,Hamburg,0
1.75,11.0,0.0,19.25,B2C,Hohes C Orange,Juices,Bayern,0
0.58,1.0,0.0,0.58,B2C,Volvic,Water,Sachsen-Anhalt,0
1.95,28.999999999999996,0.05,53.72,B2B,Rauch Multivitamin,Juices,Bremen,2
0.7000000000000001,49.0,0.05,32.58,B2B,Mezzo Mix,Soft Drinks,Hessen,1
0.81,3.0,0.05,2.31,B2B,Sprite,Soft Drinks,Thüringen,2
1.37,61.0,0.1,75.21,B2B,Sprite,Soft Drinks,Sachsen-Anhalt,1
1.25,44.0,0.1,49.49999999999999,B2B,Hohes C Orange,Juices,Mecklenburg-Vorpommern,1
1.7999999999999998,7.000000000000001,0.0,12.6,B2C,Hohes C Orange,Juices,Sachsen,0
0.83,66.0,0.1,49.3,B2B,Volvic,Water,Bremen,1
3.23,7.000000000000001,0.0,22.61,B2C,Tomato Juice,Juices,Mecklenburg-Vorpommern,0
1.02,15.0,0.0,15.3,B2C,Warsteiner,Alcoholic Beverages,Sachsen-Anhalt,0
2.13,13.0,0.0,27.690000000000005,B2C,Club Mate,Soft Drinks,Bremen,0
2.05,3.0,0.0,6.15,B2C,Fritz-Kola,Soft Drinks,Nordrhein-Westfalen,0
1.15,36.0,0.05,39.33,B2B,Warsteiner,Alcoholic Beverages,Saarland,1
3.23,35.0,0.1,101.74,B2B,Rauch Multivitamin,Juices,Hessen,1
1.75,7.000000000000001,0.0,12.25,B2C,Hohes C Orange,Juices,Nordrhein-Westfalen,0
0.57,14.000000000000002,0.05,7.58,B2B,Volvic,Water,Mecklenburg-Vorpommern,2
1.75,10.0,0.0,17.5,B2C,Hohes C Orange,Juices,Hessen,0
0.69,16.0,0.05,10.49,B2B,Evian,Water,Sachsen,2
1.41,4.0,0.0,5.639999999999999,B2C,Beck's,Alcoholic Beverages,Brandenburg,0
0.55,8.0,0.0,4.4,B2C,Volvic,Water,Sachsen-Anhalt,0
1.75,11.0,0.0,19.25,B2C,Hohes C Orange,Juices,Sachsen-Anhalt,0
0.99,9.0,0.0,8.91,B2C,Kölsch,Alcoholic Beverages,Hamburg,0
1.23,9.0,0.0,11.07,B2C,Evian,Water,Hamburg,0
1.7999999999999998,8.0,0.0,14.4,B2C,Hohes C Orange,Juices,Saarland,0
0.62,1.0,0.05,0.59,B2B,Volvic,Water,Baden-Württemberg,2
1.59,10.0,0.0,15.9,B2C,Krombacher,Alcoholic Beverages,Baden-Württemberg,0
0.59,12.0,0.0,7.08,B2C,Mezzo Mix,Soft Drinks,Baden-Württemberg,0
1.3,11.0,0.05,13.58,B2B,San Pellegrino,Water,Schleswig-Holstein,2
0.84,52.99999999999999,0.05,42.29,B2B,Volvic,Water,Schleswig-Holstein,1
0.57,8.0,0.0,4.56,B2C,Volvic,Water,Sachsen,0
1.99,13.0,0.0,25.87,B2C,Jever,Alcoholic Beverages,Sachsen,0
2.45,11.0,0.05,25.6,B2B,Mango Juice,Juices,Rheinland-Pfalz,2
5.03,12.0,0.0,60.36,B2C,Chardonnay,Alcoholic Beverages,Niedersachsen,0
0.89,26.0,0.05,21.98,B2B,Mezzo Mix,Soft Drinks,Berlin,2
0.58,12.0,0.0,6.96,B2C,Volvic,Water,Schleswig-Holstein,0
0.58,37.0,0.1,19.31,B2B,Pepsi,Soft Drinks,Sachsen,1
4.19,2.0,0.0,8.38,B2C,Riesling,Alcoholic Beverages,Rheinland-Pfalz,0
0.93,11.0,0.0,10.23,B2C,Apollinaris,Water,Nordrhein-Westfalen,0
3.46,3.0,0.0,10.38,B2C,Cranberry Juice,Juices,Thüringen,0
2.77,2.0,0.1,4.99,B2B,Rauch Multivitamin,Juices,Brandenburg,2
1.14,5.0,0.0,5.7,B2C,Coca-Cola,Soft Drinks,Thüringen,0
2.93,3.0,0.0,8.79,B2C,Passion Fruit Juice,Juices,Hamburg,0
1.99,1.0,0.0,1.99,B2C,Fritz-Kola,Soft Drinks,Hamburg,0
0.93,3.0,0.0,2.79,B2C,Mountain Dew,Soft Drinks,Thüringen,0
2.8000000000000003,22.0,0.05,58.52000000000001,B2B,Cranberry Juice,Juices,Brandenburg,2
2.38,15.0,0.0,35.7,B2C,Rauch Multivitamin,Juices,Brandenburg,0
2.28,30.0,0.05,64.98,B2B,Monster,Soft Drinks,Saarland,2
0.58,11.0,0.0,6.38,B2C,Volvic,Water,Bremen,0
3.0199999999999996,13.0,0.0,39.26,B2C,Passion Fruit Juice,Juices,Rheinland-Pfalz,0
3.11,12.0,0.0,37.32,B2C,Passion Fruit Juice,Juices,Nordrhein-Westfalen,0
2.31,12.0,0.0,27.720000000000002,B2C,Rauch Multivitamin,Juices,Hamburg,0
0.69,17.0,0.1,10.56,B2B,Mezzo Mix,Soft Drinks,Sachsen-Anhalt,2
3.12,14.000000000000002,0.0,43.68,B2C,Monster,Soft Drinks,Bayern,0
1.38,11.0,0.0,15.18,B2C,Volvic Touch,Water,Saarland,0
0.87,19.0,0.05,15.700000000000001,B2B,Sprite,Soft Drinks,Berlin,2
1.26,4.0,0.0,5.04,B2C,Evian,Water,Sachsen-Anhalt,0
1.37,15.0,0.0,20.55,B2C,Beck's,Alcoholic Beverages,Saarland,0
1.26,6.0,0.0,7.5600000000000005,B2C,Evian,Water,Nordrhein-Westfalen,0
1.01,7.000000000000001,0.0,7.07,B2C,Gerolsteiner,Water,Berlin,0
1.27,11.0,0.05,13.27,B2B,Gerolsteiner,Water,Nordrhein-Westfalen,2
1.1,5.0,0.0,5.5,B2C,Coca-Cola,Soft Drinks,Bremen,0
1.27,5.0,0.0,6.35,B2C,Schwip Schwap,Soft Drinks,Mecklenburg-Vorpommern,0
4.74,8.0,0.0,37.92,B2C,Chardonnay,Alcoholic Beverages,Berlin,0
1.0400000000000003,5.0,0.0,5.2,B2C,Gerolsteiner,Water,Thüringen,0
3.56,5.0,0.0,17.8,B2C,Cranberry Juice,Juices,Sachsen,0
0.63,1.0,0.0,0.63,B2C,Mezzo Mix,Soft Drinks,Brandenburg,0
0.47,15.0,0.05,6.700000000000001,B2B,San Pellegrino,Water,Sachsen,2
0.46,8.0,0.0,3.68,B2C,Selters,Water,Nordrhein-Westfalen,0
1.9,51.00000000000001,0.1,87.21,B2B,Club Mate,Soft Drinks,Hessen,1
2.05,6.0,0.0,12.3,B2C,Fritz-Kola,Soft Drinks,Baden-Württemberg,0
1.24,57.99999999999999,0.1,64.73,B2B,San Pellegrino,Water,Mecklenburg-Vorpommern,1
2.85,4.0,0.05,10.83,B2B,Mango Juice,Juices,Rheinland-Pfalz,2
0.58,1.0,0.0,0.58,B2C,Volvic,Water,Saarland,0
0.76,5.0,0.05,3.6100000000000003,B2B,Volvic Touch,Water,Mecklenburg-Vorpommern,2
1.46,10.0,0.0,14.6,B2C,Volvic Touch,Water,Mecklenburg-Vorpommern,0
2.19,9.0,0.0,19.71,B2C,Club Mate,Soft Drinks,Bremen,0
0.99,10.0,0.0,9.9,B2C,Kölsch,Alcoholic Beverages,Baden-Württemberg,0
0.65,12.0,0.0,7.800000000000001,B2C,Vittel,Water,Thüringen,0
1.02,19.0,0.05,18.41,B2B,Gerolsteiner,Water,Sachsen,2
3.31,15.0,0.0,49.65,B2C,Mango Juice,Juices,Berlin,0
1.75,14.000000000000002,0.0,24.5,B2C,Hohes C Orange,Juices,Saarland,0
5.03,5.0,0.0,25.15,B2C,Chardonnay,Alcoholic Beverages,Bremen,0
1.17,44.0,0.05,48.90999999999999,B2B,Vio Wasser,Water,Bayern,1
2.7,67.0,0.1,162.81,B2B,Red Bull,Soft Drinks,Brandenburg,1
0.93,8.0,0.0,7.44,B2C,Mountain Dew,Soft Drinks,Rheinland-Pfalz,0
1.64,1.0,0.0,1.64,B2C,Granini Apple,Juices,Thüringen,0
1.59,12.0,0.0,19.08,B2C,Krombacher,Alcoholic Beverages,Schleswig-Holstein,0
1.5800000000000003,1.0,0.0,1.58,B2C,Pepsi,Soft Drinks,Niedersachsen,0
1.96,2.0,0.05,3.72,B2B,Rockstar,Soft Drinks,Hamburg,2
0.55,4.0,0.0,2.2,B2C,Volvic,Water,Niedersachsen,0
1.27,64.0,0.1,73.15,B2B,Selters,Water,Hamburg,1
0.9100000000000001,11.0,0.0,10.01,B2C,San Pellegrino,Water,Berlin,0
2.12,8.0,0.0,16.96,B2C,Fritz-Kola,Soft Drinks,Bremen,0
1.46,32.0,0.1,42.05,B2B,Vio Wasser,Water,Mecklenburg-Vorpommern,2
1.0400000000000003,11.0,0.0,11.44,B2C,Coca-Cola,Soft Drinks,Bremen,0
1.53,6.0,0.0,9.18,B2C,Pepsi,Soft Drinks,Saarland,0
2.21,13.0,0.0,28.73,B2C,Rockstar,Soft Drinks,Hessen,0
3.43,6.0,0.0,20.58,B2C,Tomato Juice,Juices,Nordrhein-Westfalen,0
0.49,3.0,0.0,1.4699999999999998,B2C,Selters,Water,Hessen,0
0.55,2.0,0.0,1.1,B2C,Sprite,Soft Drinks,Sachsen-Anhalt,0
1.0400000000000003,6.0,0.0,6.240000000000001,B2C,Gerolsteiner,Water,Sachsen-Anhalt,0
1.7999999999999998,9.0,0.0,16.2,B2C,Hohes C Orange,Juices,Bremen,0
1.94,10.0,0.0,19.4,B2C,Jever,Alcoholic Beverages,Berlin,0
2.05,6.0,0.0,12.3,B2C,Fritz-Kola,Soft Drinks,Sachsen-Anhalt,0
1.23,57.99999999999999,0.1,64.21,B2B,Sprite,Soft Drinks,Brandenburg,1
0.67,12.0,0.05,7.64,B2B,Mezzo Mix,Soft Drinks,Bremen,2
3.56,11.0,0.0,39.16,B2C,Cranberry Juice,Juices,Niedersachsen,0
3.11,6.0,0.0,18.66,B2C,Passion Fruit Juice,Juices,Nordrhein-Westfalen,0
1.21,7.000000000000001,0.1,7.619999999999999,B2B,San Pellegrino,Water,Bremen,2
1.61,15.0,0.0,24.15,B2C,Vio Wasser,Water,Thüringen,0
2.84,48.0,0.05,129.5,B2B,Red Bull,Soft Drinks,Mecklenburg-Vorpommern,1
3.31,8.0,0.0,26.48,B2C,Mango Juice,Juices,Berlin,0
0.94,19.0,0.05,16.97,B2B,Mezzo Mix,Soft Drinks,Berlin,2
3.43,4.0,0.0,13.72,B2C,Tomato Juice,Juices,Schleswig-Holstein,0
3.31,9.0,0.0,29.79,B2C,Monster,Soft Drinks,Brandenburg,0
0.84,26.0,0.05,20.75,B2B,Coca-Cola,Soft Drinks,Bremen,2
3.56,14.000000000000002,0.0,49.84,B2C,Cranberry Juice,Juices,Bremen,0
1.5800000000000003,4.0,0.0,6.32,B2C,Pepsi,Soft Drinks,Nordrhein-Westfalen,0
1.7999999999999998,11.0,0.0,19.8,B2C,Hohes C Orange,Juices,Berlin,0
3.23,14.000000000000002,0.0,45.22,B2C,Tomato Juice,Juices,Schleswig-Holstein,0
0.49,15.0,0.0,7.35,B2C,Selters,Water,Berlin,0
1.99,12.0,0.0,23.88,B2C,Jever,Alcoholic Beverages,Nordrhein-Westfalen,0
1.7999999999999998,35.0,0.05,59.85,B2B,Tomato Juice,Juices,Berlin,1
1.26,43.0,0.1,48.76,B2B,Apollinaris,Water,Hessen,1
1.59,9.0,0.0,14.31,B2C,Granini Apple,Juices,Schleswig-Holstein,0
1.12,4.0,0.0,4.48,B2C,Augustiner,Alcoholic Beverages,Thüringen,0
3.67,14.000000000000002,0.0,51.38,B2C,Cranberry Juice,Juices,Bremen,0
1.0700000000000003,14.000000000000002,0.0,14.98,B2C,Gerolsteiner,Water,Mecklenburg-Vorpommern,0
1.02,20.0,0.1,18.36,B2B,Jever,Alcoholic Beverages,Brandenburg,2
3.23,9.0,0.0,29.07,B2C,Tomato Juice,Juices,Brandenburg,0
2.21,8.0,0.0,17.68,B2C,Rockstar,Soft Drinks,Berlin,0
0.88,23.0,0.1,18.22,B2B,Pepsi,Soft Drinks,Mecklenburg-Vorpommern,2
0.59,1.0,0.0,0.59,B2C,Mezzo Mix,Soft Drinks,Sachsen-Anhalt,0
1.14,49.0,0.1,50.27,B2B,Evian,Water,Hessen,1
1.23,3.0,0.0,3.69,B2C,Fanta,Soft Drinks,Bremen,0
1.38,6.0,0.0,8.28,B2C,Volvic Touch,Water,Nordrhein-Westfalen,0
3.31,3.0,0.0,9.93,B2C,Mango Juice,Juices,Sachsen,0
2.93,12.0,0.0,35.16,B2C,Passion Fruit Juice,Juices,Sachsen-Anhalt,0
2.17,8.0,0.1,15.62,B2B,Rauch Multivitamin,Juices,Bayern,2
3.21,14.000000000000002,0.0,44.94,B2C,Monster,Soft Drinks,Nordrhein-Westfalen,0
1.16,13.0,0.0,15.08,B2C,Augustiner,Alcoholic Beverages,Nordrhein-Westfalen,0
1.14,15.0,0.0,17.1,B2C,Coca-Cola,Soft Drinks,Rheinland-Pfalz,0
3.1600000000000006,49.0,0.05,147.1,B2B,Mango Juice,Juices,Baden-Württemberg,1
0.6099999999999999,28.999999999999996,0.05,16.81,B2B,Sprite,Soft Drinks,Thüringen,2
2.45,14.000000000000002,0.0,34.3,B2C,Rauch Multivitamin,Juices,Hamburg,0
3.29,14.000000000000002,0.05,43.75999999999999,B2B,Merlot,Alcoholic Beverages,Nordrhein-Westfalen,2
2.93,13.0,0.0,38.09,B2C,Passion Fruit Juice,Juices,Bremen,0
1.2,11.0,0.0,13.2,B2C,Schwip Schwap,Soft Drinks,Hessen,0
2.75,18.0,0.1,44.550000000000004,B2B,Cranberry Juice,Juices,Hamburg,2
0.55,8.0,0.0,4.4,B2C,Volvic,Water,Saarland,0
1.67,62.0,0.1,93.19,B2B,Augustiner,Alcoholic Beverages,Sachsen-Anhalt,1
1.99,5.0,0.0,9.95,B2C,Jever,Alcoholic Beverages,Saarland,0
1.99,14.000000000000002,0.0,27.86,B2C,Fritz-Kola,Soft Drinks,Hamburg,0
1.09,4.0,0.0,4.36,B2C,Augustiner,Alcoholic Beverages,Berlin,0
1.98,7.000000000000001,0.0,13.860000000000001,B2C,Erdinger Weißbier,Alcoholic Beverages,Schleswig-Holstein,0
0.86,10.0,0.0,8.6,B2C,San Pellegrino,Water,Rheinland-Pfalz,0
4.879999999999999,6.0,0.0,29.28,B2C,Chardonnay,Alcoholic Beverages,Baden-Württemberg,0
1.61,3.0,0.0,4.83,B2C,Vio Wasser,Water,Bremen,0
1.7999999999999998,4.0,0.0,7.2,B2C,Hohes C Orange,Juices,Sachsen,0
1.0400000000000003,10.0,0.0,10.4,B2C,Gerolsteiner,Water,Brandenburg,0
0.47,14.000000000000002,0.0,6.579999999999999,B2C,Selters,Water,Mecklenburg-Vorpommern,0
1.34,12.0,0.05,15.28,B2B,San Pellegrino,Water,Baden-Württemberg,2
0.35000000000000003,49.0,0.1,15.43,B2B,Apollinaris,Water,Baden-Württemberg,1
1.02,1.0,0.0,1.02,B2C,Warsteiner,Alcoholic Beverages,Bayern,0
1.01,6.0,0.0,6.06,B2C,Gerolsteiner,Water,Hessen,0
1.42,3.0,0.0,4.26,B2C,Volvic Touch,Water,Sachsen-Anhalt,0
3.11,3.0,0.0,9.33,B2C,Passion Fruit Juice,Juices,Baden-Württemberg,0
1.0000000000000002,47.0,0.05,44.65,B2B,Evian,Water,Hessen,1
3.31,7.000000000000001,0.0,23.17,B2C,Monster,Soft Drinks,Sachsen,0
0.89,14.000000000000002,0.0,12.46,B2C,San Pellegrino,Water,Sachsen,0
3.11,13.0,0.0,40.43,B2C,Passion Fruit Juice,Juices,Baden-Württemberg,0
3.11,4.0,0.0,12.44,B2C,Passion Fruit Juice,Juices,Thüringen,0
0.47,14.000000000000002,0.0,6.579999999999999,B2C,Selters,Water,Hessen,0
3.12,6.0,0.0,18.72,B2C,Monster,Soft Drinks,Bayern,0
1.6900000000000002,13.0,0.0,21.97,B2C,Granini Apple,Juices,Nordrhein-Westfalen,0
2.93,1.0,0.0,2.93,B2C,Passion Fruit Juice,Juices,Brandenburg,0
1.38,8.0,0.0,11.04,B2C,Volvic Touch,Water,Hessen,0
0.86,19.0,0.05,15.52,B2B,Pepsi,Soft Drinks,Mecklenburg-Vorpommern,2
3.21,13.0,0.0,41.73,B2C,Mango Juice,Juices,Saarland,0
1.59,8.0,0.0,12.720000000000002,B2C,Granini Apple,Juices,Thüringen,0
2.38,8.0,0.0,19.04,B2C,Rauch Multivitamin,Juices,Thüringen,0
3.43,6.0,0.0,20.58,B2C,Tomato Juice,Juices,Rheinland-Pfalz,0
2.18,2.0,0.0,4.36,B2C,Erdinger Weißbier,Alcoholic Beverages,Rheinland-Pfalz,0
0.41,50.0,0.05,19.47,B2B,Volvic,Water,Hamburg,1
1.19,1.0,0.0,1.19,B2C,Fanta,Soft Drinks,Niedersachsen,0
0.71,8.0,0.05,5.4,B2B,Volvic Touch,Water,Brandenburg,2
0.43,17.0,0.05,6.940000000000001,B2B,Vittel,Water,Saarland,2
1.93,45.0,0.05,82.51,B2B,Hohes C Orange,Juices,Rheinland-Pfalz,1
3.43,9.0,0.0,30.87,B2C,Tomato Juice,Juices,Schleswig-Holstein,0
1.99,9.0,0.0,17.91,B2C,Fritz-Kola,Soft Drinks,Hamburg,0
1.86,6.0,0.0,11.16,B2C,Hohes C Orange,Juices,Baden-Württemberg,0
4.01,24.0,0.05,91.43,B2B,Passion Fruit Juice,Juices,Brandenburg,2
1.7999999999999998,2.0,0.0,3.6,B2C,Hohes C Orange,Juices,Sachsen-Anhalt,0
1.35,65.0,0.1,78.98,B2B,Beck's,Alcoholic Beverages,Sachsen-Anhalt,1
1.19,13.0,0.0,15.47,B2C,Fanta,Soft Drinks,Thüringen,0
1.81,31.0,0.05,53.3,B2B,Warsteiner,Alcoholic Beverages,Bayern,2
0.59,12.0,0.0,7.08,B2C,Mezzo Mix,Soft Drinks,Niedersachsen,0
3.67,8.0,0.0,29.36,B2C,Cranberry Juice,Juices,Sachsen-Anhalt,0
3.0199999999999996,12.0,0.0,36.24,B2C,Passion Fruit Juice,Juices,Berlin,0
1.66,15.0,0.0,24.9,B2C,Vio Wasser,Water,Brandenburg,0
